Date, Australian Dollar into Sterling , Canadian Dollar into Sterling , Japanese Yen into Sterling , Saudi Riyal into Sterling , US $ into Sterling 
27/02/1985, 1.5231 , 1.5066 , 282.3233 , 3.9150 , 1.0890 
28/02/1985, 1.5250 , 1.4998 , 280.8439 , 3.8898 , 1.0820 
01/03/1985, 1.5091 , 1.4901 , 280.1437 , 3.8520 , 1.0715 
04/03/1985, 1.5140 , 1.4920 , 278.3727 , 3.8510 , 1.0712 
05/03/1985, 1.5324 , 1.4815 , 276.7504 , 3.8150 , 1.0612 
06/03/1985, 1.5468 , 1.4832 , 276.2579 , 3.7909 , 1.0545 
07/03/1985, 1.5375 , 1.4890 , 277.5696 , 3.8328 , 1.0632 
08/03/1985, 1.5397 , 1.4927 , 279.1991 , 3.8519 , 1.0685 
11/03/1985, 1.5448 , 1.5092 , 281.4466 , 3.9121 , 1.0852 
12/03/1985, 1.5657 , 1.5120 , 283.3673 , 3.9294 , 1.0900 
13/03/1985, 1.5609 , 1.5050 , 282.0026 , 3.9078 , 1.0840 
14/03/1985, 1.5646 , 1.5012 , 281.4982 , 3.8948 , 1.0804 
15/03/1985, 1.5770 , 1.5038 , 282.6967 , 3.9114 , 1.0850 
18/03/1985, 1.5971 , 1.5259 , 287.0888 , 3.9814 , 1.1044 
19/03/1985, 1.6333 , 1.5635 , 293.3720 , 4.0953 , 1.1360 
20/03/1985, 1.6365 , 1.5573 , 293.0296 , 4.1032 , 1.1382 
21/03/1985, 1.6810 , 1.6298 , 302.7760 , 4.2936 , 1.1910 
22/03/1985, 1.6703 , 1.6135 , 299.6143 , 4.2258 , 1.1722 
25/03/1985, 1.6786 , 1.6172 , 299.9295 , 4.2178 , 1.1700 
26/03/1985, 1.6836 , 1.6219 , 301.3145 , 4.2456 , 1.1777 
27/03/1985, 1.7276 , 1.6725 , 309.2641 , 4.4107 , 1.2235 
28/03/1985, 1.7426 , 1.6770 , 309.7413 , 4.4161 , 1.2250 
29/03/1985, 1.7558 , 1.6826 , 309.3450 , 4.4342 , 1.2300 
01/04/1985, 1.8053 , 1.6738 , 308.5704 , 4.4125 , 1.2240 
02/04/1985, 1.7932 , 1.6610 , 307.3340 , 4.3602 , 1.2095 
03/04/1985, 1.8420 , 1.6708 , 308.4633 , 4.3927 , 1.2185 
04/04/1985, 1.8271 , 1.6453 , 303.7775 , 4.3044 , 1.1940 
09/04/1985, 1.7967 , 1.6478 , 306.3612 , 4.3235 , 1.1993 
10/04/1985, 1.8203 , 1.6750 , 310.1291 , 4.3999 , 1.2205 
11/04/1985, 1.8557 , 1.7025 , 314.0795 , 4.4922 , 1.2461 
12/04/1985, 1.8688 , 1.7073 , 314.4878 , 4.5070 , 1.2502 
15/04/1985, 1.9172 , 1.7439 , 320.0469 , 4.6169 , 1.2807 
16/04/1985, 1.9153 , 1.7360 , 318.4867 , 4.6018 , 1.2765 
17/04/1985, 1.9782 , 1.7372 , 319.2899 , 4.6176 , 1.2809 
18/04/1985, 1.9877 , 1.7489 , 320.4701 , 4.6613 , 1.2930 
19/04/1985, 2.0073 , 1.7470 , 319.8285 , 4.6638 , 1.2937 
22/04/1985, 2.0227 , 1.7355 , 318.8435 , 4.6339 , 1.2854 
23/04/1985, 1.9605 , 1.7159 , 315.0502 , 4.5585 , 1.2645 
24/04/1985, 1.8608 , 1.6640 , 307.2820 , 4.4107 , 1.2235 
25/04/1985, 1.7882 , 1.6488 , 304.5261 , 4.3512 , 1.2070 
26/04/1985, 1.8266 , 1.6606 , 307.1419 , 4.3855 , 1.2165 
29/04/1985, 1.8706 , 1.6781 , 310.2286 , 4.4205 , 1.2262 
30/04/1985, 1.9157 , 1.6920 , 311.5199 , 4.4648 , 1.2385 
01/05/1985, 1.8909 , 1.6719 , 308.9784 , 4.4035 , 1.2215 
02/05/1985, 1.8768 , 1.6739 , 308.2242 , 4.3945 , 1.2190 
03/05/1985, 1.8282 , 1.6683 , 306.1013 , 4.3530 , 1.2075 
07/05/1985, 1.8037 , 1.6705 , 306.2097 , 4.3566 , 1.2085 
08/05/1985, 1.7729 , 1.6761 , 306.3599 , 4.3620 , 1.2100 
09/05/1985, 1.7889 , 1.6997 , 310.2819 , 4.4432 , 1.2325 
10/05/1985, 1.7940 , 1.7042 , 312.1817 , 4.4594 , 1.2370 
13/05/1985, 1.7952 , 1.7235 , 315.1295 , 4.5171 , 1.2530 
14/05/1985, 1.8301 , 1.7511 , 317.1780 , 4.5820 , 1.2710 
15/05/1985, 1.8392 , 1.7363 , 317.1998 , 4.5585 , 1.2645 
16/05/1985, 1.8460 , 1.7215 , 315.8077 , 4.5218 , 1.2543 
17/05/1985, 1.8429 , 1.7322 , 316.4465 , 4.5495 , 1.2620 
20/05/1985, 1.8502 , 1.7583 , 320.8274 , 4.6378 , 1.2865 
21/05/1985, 1.8346 , 1.7419 , 318.0098 , 4.5765 , 1.2695 
22/05/1985, 1.8309 , 1.7364 , 317.7091 , 4.5722 , 1.2683 
23/05/1985, 1.8474 , 1.7236 , 315.8966 , 4.5286 , 1.2562 
24/05/1985, 1.8495 , 1.7333 , 316.4485 , 4.5441 , 1.2605 
28/05/1985, 1.8881 , 1.7255 , 314.8527 , 4.5127 , 1.2518 
29/05/1985, 1.9007 , 1.7451 , 318.0613 , 4.5531 , 1.2630 
30/05/1985, 1.9179 , 1.7544 , 320.3489 , 4.5910 , 1.2735 
31/05/1985, 1.9395 , 1.7684 , 323.5290 , 4.6378 , 1.2865 
03/06/1985, 1.9465 , 1.7665 , 321.5094 , 4.6595 , 1.2925 
04/06/1985, 1.9290 , 1.7526 , 318.9526 , 4.6198 , 1.2815 
05/06/1985, 1.9137 , 1.7275 , 314.1175 , 4.5430 , 1.2602 
06/06/1985, 1.9187 , 1.7417 , 315.1940 , 4.5827 , 1.2712 
07/06/1985, 1.9059 , 1.7384 , 316.1399 , 4.5693 , 1.2675 
10/06/1985, 1.9008 , 1.7300 , 315.3791 , 4.5901 , 1.2593 
11/06/1985, 1.9015 , 1.7349 , 315.8815 , 4.6127 , 1.2655 
12/06/1985, 1.8836 , 1.7312 , 315.6464 , 4.6069 , 1.2639 
13/06/1985, 1.9000 , 1.7364 , 316.1096 , 4.6124 , 1.2654 
14/06/1985, 1.9206 , 1.7490 , 317.8607 , 4.6601 , 1.2785 
17/06/1985, 1.9226 , 1.7479 , 317.7075 , 4.6532 , 1.2766 
18/06/1985, 1.9474 , 1.7722 , 320.8896 , 4.7239 , 1.2960 
19/06/1985, 1.9591 , 1.7878 , 324.0852 , 4.7771 , 1.3106 
20/06/1985, 1.9210 , 1.7440 , 317.0116 , 4.6565 , 1.2775 
21/06/1985, 1.9233 , 1.7484 , 317.6960 , 4.6656 , 1.2800 
24/06/1985, 1.9360 , 1.7559 , 319.7938 , 4.6856 , 1.2855 
25/06/1985, 1.9284 , 1.7519 , 319.8421 , 4.6813 , 1.2843 
26/06/1985, 1.9340 , 1.7672 , 322.0581 , 4.7232 , 1.2958 
27/06/1985, 1.9394 , 1.7638 , 321.8735 , 4.7152 , 1.2936 
28/06/1985, 1.9641 , 1.7827 , 325.8483 , 4.7822 , 1.3120 
01/07/1985, 1.9591 , 1.7770 , 324.6278 , 4.7724 , 1.3093 
02/07/1985, 1.9517 , 1.7661 , 323.1838 , 4.7414 , 1.3008 
03/07/1985, 1.9600 , 1.7792 , 325.3307 , 4.7804 , 1.3115 
04/07/1985, 1.9598 , 1.7884 , 325.9732 , 4.7968 , 1.3160 
05/07/1985, 1.9701 , 1.8017 , 328.0252 , 4.8387 , 1.3275 
08/07/1985, 1.9719 , 1.8120 , 328.9377 , 4.8624 , 1.3340 
09/07/1985, 1.9998 , 1.8481 , 333.3473 , 4.9736 , 1.3645 
10/07/1985, 1.9967 , 1.8706 , 336.8407 , 5.0429 , 1.3835 
11/07/1985, 1.9766 , 1.8623 , 335.0517 , 5.0144 , 1.3757 
12/07/1985, 1.9810 , 1.8777 , 334.8090 , 5.0611 , 1.3885 
15/07/1985, 1.9752 , 1.8769 , 331.6042 , 5.0647 , 1.3895 
16/07/1985, 1.9513 , 1.8775 , 330.1394 , 5.0640 , 1.3893 
17/07/1985, 1.9797 , 1.9074 , 334.1288 , 5.1595 , 1.4155 
18/07/1985, 1.9664 , 1.8939 , 334.7412 , 5.1212 , 1.4050 
19/07/1985, 1.9526 , 1.8892 , 333.8583 , 5.1066 , 1.4010 
22/07/1985, 1.9510 , 1.8773 , 333.4141 , 5.0684 , 1.3905 
23/07/1985, 1.9817 , 1.9068 , 336.3228 , 5.1595 , 1.4155 
24/07/1985, 1.9786 , 1.8954 , 335.6149 , 5.1099 , 1.4019 
25/07/1985, 1.9896 , 1.8976 , 336.2149 , 5.1201 , 1.4047 
26/07/1985, 1.9831 , 1.8984 , 336.0739 , 5.1165 , 1.4037 
29/07/1985, 1.9895 , 1.9293 , 339.1000 , 5.2142 , 1.4305 
30/07/1985, 1.9791 , 1.9267 , 337.7481 , 5.1978 , 1.4260 
31/07/1985, 1.9558 , 1.9166 , 334.8557 , 5.1613 , 1.4160 
01/08/1985, 1.9336 , 1.8746 , 329.0957 , 5.0465 , 1.3845 
02/08/1985, 1.9026 , 1.8505 , 324.4985 , 4.9827 , 1.3670 
05/08/1985, 1.9027 , 1.8485 , 324.6452 , 4.9831 , 1.3671 
06/08/1985, 1.8906 , 1.8269 , 320.8345 , 4.9043 , 1.3455 
07/08/1985, 1.9030 , 1.8322 , 319.8365 , 4.9062 , 1.3460 
08/08/1985, 1.9198 , 1.8425 , 322.8233 , 4.9335 , 1.3535 
09/08/1985, 1.9097 , 1.8433 , 322.9290 , 4.9353 , 1.3540 
12/08/1985, 1.9238 , 1.8737 , 326.9359 , 5.0210 , 1.3775 
13/08/1985, 1.9545 , 1.8896 , 330.1437 , 5.0760 , 1.3926 
14/08/1985, 1.9586 , 1.8785 , 329.4413 , 5.0440 , 1.3838 
15/08/1985, 1.9978 , 1.8868 , 330.3706 , 5.0757 , 1.3925 
16/08/1985, 1.9989 , 1.8988 , 331.9498 , 5.1139 , 1.4030 
19/08/1985, 1.9834 , 1.8975 , 331.5210 , 5.1041 , 1.4003 
20/08/1985, 1.9625 , 1.8842 , 329.9770 , 5.0611 , 1.3885 
21/08/1985, 1.9653 , 1.8823 , 329.2689 , 5.0611 , 1.3885 
22/08/1985, 2.0000 , 1.9095 , 332.6574 , 5.1431 , 1.4110 
23/08/1985, 1.9943 , 1.9028 , 331.9593 , 5.1212 , 1.4050 
27/08/1985, 1.9905 , 1.8971 , 330.3654 , 5.0786 , 1.3933 
28/08/1985, 1.9951 , 1.9102 , 332.4470 , 5.1158 , 1.4035 
29/08/1985, 1.9866 , 1.9050 , 331.6823 , 5.0975 , 1.3985 
30/08/1985, 1.9837 , 1.9062 , 333.6239 , 5.0902 , 1.3965 
02/09/1985, 1.9935 , 1.8951 , 329.5844 , 5.0356 , 1.3815 
03/09/1985, 1.9927 , 1.8769 , 328.0191 , 4.9937 , 1.3700 
04/09/1985, 1.9949 , 1.8757 , 328.6459 , 4.9955 , 1.3705 
05/09/1985, 1.9870 , 1.8757 , 328.7658 , 4.9973 , 1.3710 
06/09/1985, 1.9451 , 1.8282 , 323.8092 , 4.8551 , 1.3320 
09/09/1985, 1.9591 , 1.7946 , 318.6030 , 4.7702 , 1.3087 
10/09/1985, 1.9459 , 1.8005 , 318.4781 , 4.7841 , 1.3125 
11/09/1985, 1.9389 , 1.7918 , 317.8240 , 4.7585 , 1.3055 
12/09/1985, 1.9509 , 1.8006 , 318.9734 , 4.7822 , 1.3120 
13/09/1985, 1.9708 , 1.8353 , 324.3379 , 4.8741 , 1.3372 
16/09/1985, 1.9675 , 1.8356 , 322.4959 , 4.8661 , 1.3350 
17/09/1985, 1.9571 , 1.8555 , 325.2865 , 4.9116 , 1.3475 
18/09/1985, 1.9635 , 1.8490 , 324.3882 , 4.8916 , 1.3420 
19/09/1985, 1.9655 , 1.8460 , 323.6081 , 4.8752 , 1.3375 
20/09/1985, 1.9897 , 1.8841 , 329.3624 , 4.9845 , 1.3675 
23/09/1985, 2.0281 , 1.9575 , 330.6210 , 5.2215 , 1.4325 
24/09/1985, 2.0248 , 1.9420 , 328.2662 , 5.1996 , 1.4265 
25/09/1985, 2.0095 , 1.9423 , 327.1994 , 5.2003 , 1.4267 
26/09/1985, 2.0013 , 1.9566 , 317.9184 , 5.2506 , 1.4405 
27/09/1985, 1.9789 , 1.9247 , 308.5006 , 5.1358 , 1.4090 
30/09/1985, 1.9934 , 1.9272 , 304.7140 , 5.1285 , 1.4070 
01/10/1985, 1.9788 , 1.9267 , 302.9832 , 5.1176 , 1.4040 
02/10/1985, 1.9936 , 1.9295 , 301.8826 , 5.1559 , 1.4145 
03/10/1985, 1.9971 , 1.9454 , 303.4043 , 5.1763 , 1.4201 
04/10/1985, 1.9943 , 1.9352 , 301.7432 , 5.1661 , 1.4173 
07/10/1985, 2.0150 , 1.9391 , 305.1194 , 5.1704 , 1.4185 
08/10/1985, 2.0097 , 1.9346 , 305.1730 , 5.1577 , 1.4150 
09/10/1985, 2.0338 , 1.9335 , 303.6551 , 5.1631 , 1.4165 
10/10/1985, 2.0117 , 1.9323 , 303.4535 , 5.1475 , 1.4122 
11/10/1985, 2.0033 , 1.9271 , 303.0425 , 5.1376 , 1.4095 
14/10/1985, 2.0070 , 1.9339 , 304.5473 , 5.1540 , 1.4140 
15/10/1985, 2.0193 , 1.9368 , 304.7930 , 5.1522 , 1.4135 
16/10/1985, 2.0169 , 1.9324 , 305.8984 , 5.1387 , 1.4098 
17/10/1985, 2.0128 , 1.9331 , 304.2984 , 5.1613 , 1.4160 
18/10/1985, 2.0233 , 1.9484 , 307.1266 , 5.2032 , 1.4275 
21/10/1985, 2.0353 , 1.9550 , 309.4356 , 5.2266 , 1.4339 
22/10/1985, 2.0412 , 1.9566 , 309.3783 , 5.2266 , 1.4339 
23/10/1985, 2.0605 , 1.9561 , 309.5075 , 5.2273 , 1.4341 
24/10/1985, 2.0389 , 1.9450 , 308.3678 , 5.1912 , 1.4242 
25/10/1985, 2.0329 , 1.9473 , 305.3844 , 5.1930 , 1.4247 
28/10/1985, 2.0392 , 1.9505 , 304.7495 , 5.2051 , 1.4280 
29/10/1985, 2.0526 , 1.9623 , 305.2463 , 5.2393 , 1.4374 
30/10/1985, 2.0560 , 1.9712 , 304.7415 , 5.2586 , 1.4427 
31/10/1985, 2.0645 , 1.9750 , 304.9450 , 5.2674 , 1.4451 
01/11/1985, 2.0635 , 1.9658 , 300.6204 , 5.2379 , 1.4370 
04/11/1985, 2.1100 , 1.9709 , 298.8084 , 5.2452 , 1.4390 
05/11/1985, 2.1453 , 1.9702 , 298.1915 , 5.2313 , 1.4352 
06/11/1985, 2.1725 , 1.9761 , 295.0465 , 5.2320 , 1.4354 
07/11/1985, 2.1328 , 1.9540 , 290.6541 , 5.1814 , 1.4215 
08/11/1985, 2.1047 , 1.9531 , 291.7464 , 5.1723 , 1.4190 
11/11/1985, 2.1267 , 1.9561 , 292.2956 , 5.1744 , 1.4196 
12/11/1985, 2.1427 , 1.9516 , 291.0809 , 5.1569 , 1.4148 
13/11/1985, 2.1426 , 1.9633 , 290.4584 , 5.1857 , 1.4227 
14/11/1985, 2.1231 , 1.9643 , 289.9203 , 5.1952 , 1.4253 
15/11/1985, 2.1121 , 1.9582 , 290.1473 , 5.1850 , 1.4225 
18/11/1985, 2.1173 , 1.9615 , 290.0791 , 5.1945 , 1.4251 
19/11/1985, 2.1181 , 1.9728 , 290.6593 , 5.2306 , 1.4350 
20/11/1985, 2.1097 , 1.9735 , 291.2012 , 5.2251 , 1.4335 
21/11/1985, 2.1114 , 1.9831 , 291.0100 , 5.2524 , 1.4410 
22/11/1985, 2.1069 , 1.9961 , 291.7235 , 5.2889 , 1.4510 
25/11/1985, 2.1180 , 2.0155 , 293.5781 , 5.3345 , 1.4635 
26/11/1985, 2.1213 , 2.0201 , 294.6198 , 5.3454 , 1.4665 
27/11/1985, 2.1391 , 2.0262 , 295.8483 , 5.3589 , 1.4702 
28/11/1985, 2.1502 , 2.0351 , 297.6558 , 5.3844 , 1.4772 
29/11/1985, 2.1726 , 2.0591 , 301.0608 , 5.4325 , 1.4904 
02/12/1985, 2.1990 , 2.0686 , 302.4632 , 5.4256 , 1.4885 
03/12/1985, 2.1886 , 2.0628 , 303.4331 , 5.4063 , 1.4832 
04/12/1985, 2.1813 , 2.0623 , 301.2594 , 5.4146 , 1.4855 
05/12/1985, 2.1687 , 2.0610 , 300.6068 , 5.3910 , 1.4790 
06/12/1985, 2.1703 , 2.0643 , 301.0650 , 5.3880 , 1.4782 
09/12/1985, 2.1549 , 2.0460 , 297.5653 , 5.3330 , 1.4631 
10/12/1985, 2.1145 , 2.0058 , 292.6387 , 5.2331 , 1.4357 
11/12/1985, 2.0684 , 1.9704 , 288.1789 , 5.1577 , 1.4150 
12/12/1985, 2.0976 , 1.9937 , 290.3750 , 5.2397 , 1.4375 
13/12/1985, 2.0956 , 1.9967 , 290.8194 , 5.2360 , 1.4365 
16/12/1985, 2.1032 , 2.0019 , 291.2504 , 5.2360 , 1.4365 
17/12/1985, 2.1152 , 2.0066 , 290.1770 , 5.2426 , 1.4383 
18/12/1985, 2.0957 , 1.9868 , 288.9581 , 5.1905 , 1.4240 
19/12/1985, 2.0851 , 1.9885 , 288.4527 , 5.1832 , 1.4220 
20/12/1985, 2.0850 , 1.9880 , 288.9926 , 5.1908 , 1.4241 
23/12/1985, 2.1014 , 1.9987 , 289.4320 , 5.2124 , 1.4300 
24/12/1985, 2.0872 , 1.9893 , 288.7462 , 5.1923 , 1.4245 
27/12/1985, 2.1026 , 2.0093 , 290.1570 , 5.2306 , 1.4350 
30/12/1985, 2.1141 , 2.0140 , 289.5087 , 5.2514 , 1.4407 
31/12/1985, 2.1185 , 2.0208 , 289.3891 , 5.2688 , 1.4455 
02/01/1986, 2.1150 , 2.0231 , 287.9782 , 5.2616 , 1.4435 
03/01/1986, 2.1132 , 2.0187 , 291.3377 , 5.2477 , 1.4397 
06/01/1986, 2.1171 , 2.0280 , 291.4599 , 5.2554 , 1.4418 
07/01/1986, 2.0892 , 2.0148 , 289.9727 , 5.2506 , 1.4405 
08/01/1986, 2.0950 , 2.0233 , 291.4712 , 5.2652 , 1.4445 
09/01/1986, 2.0778 , 2.0193 , 292.1906 , 5.2659 , 1.4447 
10/01/1986, 2.0944 , 2.0293 , 294.5866 , 5.3133 , 1.4577 
13/01/1986, 2.0670 , 2.0107 , 291.2896 , 5.2288 , 1.4345 
14/01/1986, 2.0841 , 2.0205 , 291.7775 , 5.2455 , 1.4391 
15/01/1986, 2.0789 , 2.0259 , 291.7108 , 5.2557 , 1.4419 
16/01/1986, 2.0570 , 2.0211 , 291.5836 , 5.2532 , 1.4412 
17/01/1986, 2.0563 , 2.0163 , 291.1529 , 5.2452 , 1.4390 
20/01/1986, 2.0264 , 1.9844 , 286.6996 , 5.1631 , 1.4165 
21/01/1986, 2.0125 , 1.9816 , 285.0573 , 5.1376 , 1.4095 
22/01/1986, 1.9653 , 1.9617 , 281.3782 , 5.0975 , 1.3985 
23/01/1986, 1.9292 , 1.9340 , 278.1265 , 5.0192 , 1.3770 
24/01/1986, 1.9511 , 1.9594 , 273.2278 , 5.0593 , 1.3880 
27/01/1986, 1.9434 , 1.9577 , 271.1959 , 5.0465 , 1.3845 
28/01/1986, 1.9695 , 1.9972 , 275.1542 , 5.1249 , 1.4060 
29/01/1986, 1.9606 , 1.9817 , 271.5451 , 5.1059 , 1.4008 
30/01/1986, 1.9699 , 2.0009 , 271.9489 , 5.1376 , 1.4095 
31/01/1986, 1.9729 , 2.0056 , 271.6767 , 5.1343 , 1.4086 
03/02/1986, 1.9634 , 1.9881 , 265.4857 , 5.0556 , 1.3870 
04/02/1986, 1.9877 , 1.9859 , 264.8933 , 5.0210 , 1.3775 
05/02/1986, 2.0067 , 1.9922 , 265.5776 , 5.0757 , 1.3925 
06/02/1986, 1.9995 , 1.9648 , 266.2810 , 5.1092 , 1.4017 
07/02/1986, 2.0164 , 1.9719 , 267.6698 , 5.1103 , 1.4020 
10/02/1986, 2.0221 , 1.9649 , 264.7623 , 5.1194 , 1.4045 
11/02/1986, 2.0480 , 1.9693 , 264.7731 , 5.1486 , 1.4125 
12/02/1986, 2.0616 , 1.9766 , 263.1044 , 5.1518 , 1.4134 
13/02/1986, 2.0473 , 1.9827 , 258.6705 , 5.1522 , 1.4135 
14/02/1986, 2.0170 , 1.9771 , 257.7261 , 5.1639 , 1.4167 
17/02/1986, 2.0320 , 1.9826 , 256.2063 , 5.1795 , 1.4210 
18/02/1986, 2.0233 , 1.9911 , 258.4961 , 5.1996 , 1.4265 
19/02/1986, 2.0535 , 2.0326 , 259.6756 , 5.3217 , 1.4600 
20/02/1986, 2.0624 , 2.0221 , 262.5924 , 5.2998 , 1.4540 
21/02/1986, 2.0631 , 2.0121 , 264.4885 , 5.2791 , 1.4483 
24/02/1986, 2.0751 , 2.0277 , 266.7713 , 5.3261 , 1.4612 
25/02/1986, 2.1045 , 2.0753 , 270.6883 , 5.4311 , 1.4900 
26/02/1986, 2.1023 , 2.0747 , 270.3061 , 5.4300 , 1.4897 
27/02/1986, 2.1191 , 2.0919 , 266.5218 , 5.4001 , 1.4815 
28/02/1986, 2.0733 , 2.0677 , 262.1054 , 5.2871 , 1.4505 
03/03/1986, 2.0681 , 2.0463 , 258.8757 , 5.2393 , 1.4374 
04/03/1986, 2.0848 , 2.0804 , 261.9008 , 5.3272 , 1.4615 
05/03/1986, 2.0747 , 2.0587 , 262.5300 , 5.3162 , 1.4585 
06/03/1986, 2.0760 , 2.0581 , 261.3882 , 5.3017 , 1.4545 
07/03/1986, 2.0788 , 2.0550 , 261.8051 , 5.3199 , 1.4595 
10/03/1986, 2.0508 , 2.0164 , 260.3345 , 5.2514 , 1.4407 
11/03/1986, 2.0721 , 2.0443 , 262.8800 , 5.3272 , 1.4615 
12/03/1986, 2.0931 , 2.0595 , 265.4215 , 5.3709 , 1.4735 
13/03/1986, 2.0672 , 2.0328 , 261.8958 , 5.3108 , 1.4570 
14/03/1986, 2.0826 , 2.0383 , 259.5755 , 5.3425 , 1.4657 
17/03/1986, 2.0688 , 2.0351 , 257.4296 , 5.3436 , 1.4660 
18/03/1986, 2.0639 , 2.0478 , 258.0031 , 5.3662 , 1.4722 
19/03/1986, 2.0782 , 2.0514 , 261.5679 , 5.3826 , 1.4767 
20/03/1986, 2.0896 , 2.0771 , 262.3754 , 5.4292 , 1.4895 
21/03/1986, 2.1073 , 2.1047 , 264.5987 , 5.4821 , 1.5040 
24/03/1986, 2.0738 , 2.0827 , 265.7119 , 5.4183 , 1.4865 
25/03/1986, 2.0170 , 2.0427 , 262.6707 , 5.3126 , 1.4575 
26/03/1986, 2.0692 , 2.0653 , 264.7310 , 5.3662 , 1.4722 
27/03/1986, 2.0773 , 2.0648 , 265.4488 , 5.3873 , 1.4780 
01/04/1986, 2.0352 , 2.0461 , 261.2545 , 5.3589 , 1.4702 
02/04/1986, 2.0481 , 2.0501 , 263.7971 , 5.3654 , 1.4720 
03/04/1986, 2.0403 , 2.0348 , 262.5103 , 5.3235 , 1.4605 
04/04/1986, 2.0174 , 2.0110 , 261.5198 , 5.2761 , 1.4475 
07/04/1986, 2.0213 , 2.0097 , 265.4433 , 5.2914 , 1.4517 
08/04/1986, 2.0519 , 2.0451 , 265.9218 , 5.3873 , 1.4780 
09/04/1986, 2.0368 , 2.0223 , 263.4132 , 5.3326 , 1.4630 
10/04/1986, 2.0493 , 2.0312 , 262.3488 , 5.3363 , 1.4640 
11/04/1986, 2.0696 , 2.0640 , 263.7960 , 5.4019 , 1.4820 
14/04/1986, 2.0665 , 2.0724 , 265.2643 , 5.3968 , 1.4806 
15/04/1986, 2.0684 , 2.0565 , 263.8636 , 5.3851 , 1.4774 
16/04/1986, 2.0967 , 2.0868 , 265.9523 , 5.4821 , 1.5040 
17/04/1986, 2.1265 , 2.1201 , 267.6260 , 5.5568 , 1.5245 
18/04/1986, 2.1145 , 2.1041 , 264.1704 , 5.5295 , 1.5170 
21/04/1986, 2.0889 , 2.0964 , 259.5794 , 5.5058 , 1.5105 
22/04/1986, 2.0750 , 2.1030 , 257.5407 , 5.5204 , 1.5145 
23/04/1986, 2.0904 , 2.1271 , 256.4702 , 5.5612 , 1.5257 
24/04/1986, 2.1042 , 2.1298 , 259.0310 , 5.5987 , 1.5360 
25/04/1986, 2.0961 , 2.1249 , 258.2952 , 5.5841 , 1.5320 
28/04/1986, 2.1026 , 2.1382 , 259.2616 , 5.6570 , 1.5520 
29/04/1986, 2.0985 , 2.1448 , 260.3486 , 5.6618 , 1.5533 
30/04/1986, 2.0971 , 2.1371 , 260.3666 , 5.6625 , 1.5535 
01/05/1986, 2.0818 , 2.1099 , 259.6828 , 5.5827 , 1.5316 
02/05/1986, 2.0787 , 2.1045 , 258.5975 , 5.5659 , 1.5270 
06/05/1986, 2.0828 , 2.1126 , 255.0080 , 5.5860 , 1.5325 
07/05/1986, 2.0823 , 2.1199 , 254.6749 , 5.6005 , 1.5365 
08/05/1986, 2.0847 , 2.1340 , 253.5757 , 5.6479 , 1.5495 
09/05/1986, 2.0631 , 2.1232 , 249.7712 , 5.6060 , 1.5380 
12/05/1986, 2.0700 , 2.1340 , 248.9865 , 5.6370 , 1.5465 
13/05/1986, 2.1103 , 2.1314 , 250.5654 , 5.6377 , 1.5467 
14/05/1986, 2.1602 , 2.1143 , 251.3122 , 5.5958 , 1.5352 
15/05/1986, 2.1474 , 2.1143 , 251.0295 , 5.6049 , 1.5377 
16/05/1986, 2.1090 , 2.0953 , 252.0631 , 5.5532 , 1.5235 
19/05/1986, 2.0891 , 2.0894 , 254.9642 , 5.5368 , 1.5190 
20/05/1986, 2.0996 , 2.0856 , 255.2983 , 5.5368 , 1.5190 
21/05/1986, 2.1044 , 2.0726 , 255.8639 , 5.5276 , 1.5165 
22/05/1986, 2.0950 , 2.0423 , 253.3027 , 5.4529 , 1.4960 
23/05/1986, 2.0773 , 2.0344 , 252.9364 , 5.4274 , 1.4890 
27/05/1986, 2.0801 , 2.0523 , 254.0030 , 5.4551 , 1.4966 
28/05/1986, 2.0815 , 2.0695 , 253.6127 , 5.4748 , 1.5020 
29/05/1986, 2.0784 , 2.0602 , 254.6118 , 5.4569 , 1.4971 
30/05/1986, 2.0574 , 2.0309 , 256.8776 , 5.3673 , 1.4725 
02/06/1986, 2.0857 , 2.0459 , 258.9319 , 5.5272 , 1.4759 
03/06/1986, 2.1311 , 2.0776 , 256.3178 , 5.5988 , 1.4950 
04/06/1986, 2.1229 , 2.0703 , 254.7113 , 5.5718 , 1.4878 
05/06/1986, 2.1482 , 2.0747 , 253.5319 , 5.5737 , 1.4883 
06/06/1986, 2.1566 , 2.1069 , 252.4475 , 5.6493 , 1.5085 
09/06/1986, 2.1447 , 2.0876 , 251.5310 , 5.6104 , 1.4981 
10/06/1986, 2.1741 , 2.1042 , 252.7852 , 5.6718 , 1.5145 
11/06/1986, 2.2356 , 2.1282 , 254.1958 , 5.7392 , 1.5325 
12/06/1986, 2.2115 , 2.1192 , 253.1399 , 5.7212 , 1.5277 
13/06/1986, 2.1940 , 2.1068 , 251.6779 , 5.6999 , 1.5220 
16/06/1986, 2.1865 , 2.1077 , 251.7519 , 5.6950 , 1.5207 
17/06/1986, 2.1715 , 2.0909 , 251.3229 , 5.6403 , 1.5061 
18/06/1986, 2.1663 , 2.0868 , 251.6585 , 5.6182 , 1.5002 
19/06/1986, 2.1692 , 2.0966 , 250.9642 , 5.6306 , 1.5035 
20/06/1986, 2.1709 , 2.0837 , 251.7177 , 5.6212 , 1.5010 
